dis_img_path,dis_type,score,BalacingElements,ColorHarmony,Content,DoF,Light,MotionBlur,Object,Repetition,RuleOfThirds,Symmetry,VividColor
AADB/datasetImages_originalSize/farm1_436_19987050960_032c25c8fa_b.jpg,image_natural,0.55,0.3,0.2,0.2,0.2,0.0,0.1,0.4,0.0,-0.2,0.0,0.3
AADB/datasetImages_originalSize/farm1_492_20240818866_6b7e74327f_b.jpg,image_natural,0.6,-0.2,0.6,0.4,0.0,0.2,0.0,-0.6,0.0,-0.4,0.0,0.4
AADB/datasetImages_originalSize/farm1_324_20104961615_2c73ba70b6_b.jpg,image_natural,0.4,0.2,0.0,0.4,0.4,-0.4,0.0,0.0,0.0,-0.2,0.0,-0.8
AADB/datasetImages_originalSize/farm1_397_19496496724_92f22ddd4c_b.jpg,image_natural,0.65,0.2,0.4,1.0,0.0,0.0,0.0,-0.2,0.0,0.4,0.0,0.6
AADB/datasetImages_originalSize/farm1_377_19474975944_d02499c473_b.jpg,image_natural,0.5,0.2,0.8,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
AADB/datasetImages_originalSize/farm4_3810_19663436353_36a30462f6_b.jpg,image_natural,0.65,-0.4,0.2,0.4,0.2,0.8,0.2,-0.6,0.2,0.2,0.0,0.0
AADB/datasetImages_originalSize/farm4_3760_19481629813_8a0c48119b_b.jpg,image_natural,0.5,0.0,0.2,0.4,-0.2,-0.4,0.0,0.4,0.0,-0.4,0.0,0.2
AADB/datasetImages_originalSize/farm1_301_19986997808_71789941de_b.jpg,image_natural,0.45,0.4,0.4,0.0,-0.4,0.0,0.0,0.4,0.2,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_299_20002852660_0d036a0248_b.jpg,image_natural,0.45,0.2,0.0,0.6,0.0,0.0,0.0,0.2,0.0,-0.2,0.0,-0.6
AADB/datasetImages_originalSize/farm1_312_19999362188_87e0c5d402_b.jpg,image_natural,0.6,0.2,0.6,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,-0.2
AADB/datasetImages_originalSize/farm1_355_20119547825_599a3873fd_b.jpg,image_natural,0.35,0.0,0.2,0.2,0.0,-0.2,0.0,-0.6,0.0,0.0,0.0,-0.4
AADB/datasetImages_originalSize/farm1_387_20323451782_5bb0e114bb_b.jpg,image_natural,0.65,0.2,0.6,0.2,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.2
AADB/datasetImages_originalSize/farm1_289_20335507991_5e3433968e_b.jpg,image_natural,0.3,0.0,0.2,-0.2,-0.6,-0.4,-0.2,-0.6,0.0,0.2,0.0,-0.4
AADB/datasetImages_originalSize/farm1_334_20017431318_4e96dfcc9a_b.jpg,image_natural,0.6,0.0,0.4,0.2,0.2,0.4,0.0,0.2,0.0,0.0,0.0,-0.4
AADB/datasetImages_originalSize/farm1_329_19985274195_21c2e16d90_b.jpg,image_natural,0.75,0.0,0.2,0.8,0.0,-0.4,0.2,0.6,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_380_19903254428_ce1c8a7865_b.jpg,image_natural,0.45,0.0,0.2,0.4,0.6,-0.2,-0.2,0.2,0.0,-0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_302_20161874521_ae88c3f62d_b.jpg,image_natural,0.75,0.2,0.2,0.6,0.0,0.4,0.0,1.0,0.0,0.2,0.0,0.4
AADB/datasetImages_originalSize/farm1_343_20158721206_590dd00805_b.jpg,image_natural,0.25,0.2,0.2,-0.4,-0.4,0.2,-0.2,-0.8,0.0,0.0,0.0,-0.2
AADB/datasetImages_originalSize/farm4_3771_20208440601_6efbcb44fa_b.jpg,image_natural,0.7,0.2,0.4,0.6,0.6,-0.2,0.0,0.6,0.0,0.2,0.0,-0.2
AADB/datasetImages_originalSize/farm1_496_20276441962_888ffa6af1_b.jpg,image_natural,0.45,-0.2,0.2,0.2,-0.4,-0.2,0.0,-0.6,0.0,0.0,0.0,-0.2
AADB/datasetImages_originalSize/farm1_297_19477015633_a184e2746b_b.jpg,image_natural,0.65,0.0,0.6,0.2,0.0,0.2,0.0,0.2,0.0,-0.4,0.0,0.2
AADB/datasetImages_originalSize/farm1_522_20162962201_dc40f0260a_b.jpg,image_natural,0.75,0.0,0.8,0.4,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.4
AADB/datasetImages_originalSize/farm4_3743_19551761684_46f31d7479_b.jpg,image_natural,0.75,0.4,0.8,0.8,0.0,0.6,0.0,0.4,0.2,0.0,0.2,0.4
AADB/datasetImages_originalSize/farm1_296_20273333571_a7dfd9d027_b.jpg,image_natural,0.9,0.0,0.0,0.8,0.8,0.0,0.0,0.8,0.0,0.2,0.0,0.6
AADB/datasetImages_originalSize/farm1_536_20090421835_592437a3d5_b.jpg,image_natural,0.3,0.0,0.2,-0.2,-0.2,-0.6,0.0,-0.6,0.4,-0.2,0.0,-0.4
AADB/datasetImages_originalSize/farm1_381_20083087530_e80ffd6e74_b.jpg,image_natural,0.3,0.0,0.0,-0.2,0.0,0.0,-0.4,0.0,0.2,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_429_19940597560_f3ac1ab266_b.jpg,image_natural,0.188,0.0,0.2,0.2,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,-0.2
AADB/datasetImages_originalSize/farm1_281_19917128779_382ddef53b_b.jpg,image_natural,0.6,0.4,0.4,0.6,-0.2,0.4,-0.2,-0.2,0.0,0.0,0.0,0.4
AADB/datasetImages_originalSize/farm1_426_20179170345_140c768e97_b.jpg,image_natural,0.6,0.4,0.6,0.2,0.2,0.2,0.0,-0.4,0.4,0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_303_20006196799_10e114ecbd_b.jpg,image_natural,0.55,0.4,0.0,0.2,0.0,0.2,0.0,-0.2,0.0,-0.2,0.0,-0.2
AADB/datasetImages_originalSize/farm1_355_20209795145_b2821b6e9d_b.jpg,image_natural,0.7,0.2,0.4,0.8,0.2,-0.2,0.0,1.0,0.0,0.0,0.0,-0.2
AADB/datasetImages_originalSize/farm1_299_20138530770_22f83846f3_b.jpg,image_natural,0.35,0.0,0.0,-0.8,0.0,0.0,0.0,0.2,0.0,-0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_299_19519115464_77e119cb44_b.jpg,image_natural,0.4,0.2,0.4,-0.4,-0.4,-0.2,0.0,0.4,0.0,0.0,0.0,-0.4
AADB/datasetImages_originalSize/farm1_265_20210640135_c179a1caa4_b.jpg,image_natural,0.45,0.2,-0.2,0.4,0.0,-0.2,0.0,-0.2,0.2,-0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_291_20166109212_03c9061dbd_b.jpg,image_natural,0.7,0.4,0.6,0.0,0.4,0.0,0.0,0.4,0.0,0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_357_19645110244_91b428348b_b.jpg,image_natural,0.6,0.2,0.0,0.4,0.4,0.0,0.2,0.6,0.0,-0.2,0.0,-0.2
AADB/datasetImages_originalSize/farm1_469_20182965221_fb37a93dcb_b.jpg,image_natural,0.95,0.4,0.8,1.0,0.0,0.2,0.0,0.2,0.0,0.2,0.4,0.4
AADB/datasetImages_originalSize/farm1_320_20186586961_e4f99f1658_b.jpg,image_natural,0.45,-0.4,0.2,0.2,0.2,0.2,0.0,0.8,0.0,-0.2,0.0,-0.2
AADB/datasetImages_originalSize/farm1_317_20028738379_04e753cbee_b.jpg,image_natural,0.35,0.2,0.2,0.0,-0.2,-0.6,0.0,0.2,0.2,-0.2,0.0,-0.4
AADB/datasetImages_originalSize/farm1_257_20097158419_a29f503880_b.jpg,image_natural,0.3,0.0,-0.4,-0.2,0.0,-1.0,0.0,-0.4,0.0,0.0,0.0,-0.6
AADB/datasetImages_originalSize/farm1_341_19364541373_084f6078fe_b.jpg,image_natural,0.65,0.4,0.2,1.0,0.6,0.2,0.0,-0.2,0.0,0.0,0.0,-0.2
AADB/datasetImages_originalSize/farm1_308_19665096523_13ee08dc46_b.jpg,image_natural,0.45,0.6,0.2,0.2,-0.2,-0.2,0.4,0.0,0.0,0.0,0.0,-0.4
AADB/datasetImages_originalSize/farm4_3702_20011609770_8ef9e249ee_b.jpg,image_natural,0.542,-0.167,0.5,0.0,0.0,0.0,0.0,-0.167,0.0,-0.167,0.0,0.667
AADB/datasetImages_originalSize/farm1_326_20072473761_63d7c8ff12_b.jpg,image_natural,0.5,0.2,0.8,-0.4,-0.2,0.0,0.0,0.8,0.0,-0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_397_20213903881_f1f117d144_b.jpg,image_natural,0.5,-0.4,0.0,-0.2,0.2,0.6,0.0,-0.2,0.0,0.2,0.0,0.4
AADB/datasetImages_originalSize/farm1_261_19924498138_ab955443d5_b.jpg,image_natural,0.8,0.0,0.4,0.8,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.6
AADB/datasetImages_originalSize/farm1_281_20168677486_6ef23c9c5b_b.jpg,image_natural,0.65,0.2,0.2,0.2,0.0,0.2,0.0,-0.2,0.0,0.4,0.0,0.2
AADB/datasetImages_originalSize/farm1_364_20091743588_a07e828a22_b.jpg,image_natural,0.45,0.0,0.6,0.0,-0.2,0.6,0.0,-0.6,0.0,0.0,0.0,0.2
AADB/datasetImages_originalSize/farm1_458_19444243863_4b68a9ed6e_b.jpg,image_natural,0.5,0.4,0.2,0.4,0.2,-0.2,-0.2,0.0,0.0,0.2,0.0,0.4
AADB/datasetImages_originalSize/farm1_297_20184569842_07504838e2_b.jpg,image_natural,0.7,0.0,0.8,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2
AADB/datasetImages_originalSize/farm1_377_20150130482_f230dfc6dc_b.jpg,image_natural,0.55,0.2,0.2,0.6,-0.2,0.0,0.0,0.2,0.0,-0.6,0.0,0.2
AADB/datasetImages_originalSize/farm1_544_20012776140_f42414d6f1_b.jpg,image_natural,0.3,-0.4,0.2,0.4,-0.4,-0.2,0.0,0.2,0.0,0.0,0.0,-0.2
AADB/datasetImages_originalSize/farm4_3670_20202930431_418b2b067a_b.jpg,image_natural,0.417,0.0,0.0,-0.833,0.0,0.0,-0.167,0.333,0.0,0.0,0.0,-0.333
AADB/datasetImages_originalSize/farm1_298_19663724394_2aecc015e1_b.jpg,image_natural,0.45,0.2,0.0,0.6,0.0,0.8,0.0,0.0,0.0,-0.2,0.0,-0.2
AADB/datasetImages_originalSize/farm1_379_20138968310_697513e3b1_b.jpg,image_natural,0.3,0.0,0.0,-0.6,-0.2,-0.4,0.0,-1.0,0.0,0.0,0.0,-0.6
AADB/datasetImages_originalSize/farm1_330_19461971643_a07c770395_b.jpg,image_natural,0.3,0.0,0.0,-1.0,-0.2,-0.8,0.0,-0.4,0.2,0.2,0.0,0.0
AADB/datasetImages_originalSize/farm1_330_20015050410_c9a88c3bec_b.jpg,image_natural,0.65,0.0,0.6,0.8,0.4,0.2,0.0,0.2,0.2,-0.2,0.0,0.2
AADB/datasetImages_originalSize/farm3_2633_4538075878_0ab2ac6ddd_b.jpg,image_natural,0.625,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.5
AADB/datasetImages_originalSize/farm1_358_20187785142_bbd68a9f7e_b.jpg,image_natural,0.55,0.0,0.2,0.0,0.2,-0.4,0.0,0.6,0.0,-0.4,0.0,-0.4
AADB/datasetImages_originalSize/farm1_284_19922960719_cb9a524abc_b.jpg,image_natural,0.6,0.2,-0.2,0.6,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_312_20338253101_52ae32e7b0_b.jpg,image_natural,0.65,0.0,0.2,0.6,0.0,0.2,0.0,0.4,0.0,0.4,0.0,0.8
AADB/datasetImages_originalSize/farm1_314_19911067268_fc32efc071_b.jpg,image_natural,0.35,0.0,0.0,-0.2,-0.2,-0.4,0.0,-0.6,0.0,0.2,0.0,-0.2
AADB/datasetImages_originalSize/farm4_3683_20192589732_95abb5e3a6_b.jpg,image_natural,0.3,0.2,0.2,0.2,-0.4,0.0,0.0,0.2,0.0,-0.2,0.0,-0.8
AADB/datasetImages_originalSize/farm1_289_20145242566_4cbc354cde_b.jpg,image_natural,0.188,0.0,0.0,0.4,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.2
AADB/datasetImages_originalSize/farm1_336_20182572881_d1947431e2_b.jpg,image_natural,0.8,0.2,0.4,0.4,0.2,0.0,0.0,0.2,0.0,0.6,0.0,0.4
AADB/datasetImages_originalSize/farm1_344_19443788553_64c39c3bd7_b.jpg,image_natural,0.45,0.2,0.0,0.4,-0.2,-0.2,0.0,0.0,0.0,-0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_501_20177863432_9c5933d504_b.jpg,image_natural,0.3,0.2,0.0,-0.2,0.0,0.0,0.0,-0.4,0.0,0.2,0.0,-0.8
AADB/datasetImages_originalSize/farm1_475_20247755676_47628fee61_b.jpg,image_natural,0.25,-0.4,0.0,-0.6,-0.2,-0.2,0.0,0.0,0.0,-0.4,0.0,0.0
AADB/datasetImages_originalSize/farm1_255_20145369699_236667463d_b.jpg,image_natural,0.65,0.2,0.2,0.4,0.2,-0.2,0.0,0.2,0.0,0.4,0.0,-0.2
AADB/datasetImages_originalSize/farm1_314_20024398198_4bb990a8c2_b.jpg,image_natural,0.45,0.0,0.2,-0.4,0.0,-0.2,0.0,0.0,0.0,0.2,0.0,-0.2
AADB/datasetImages_originalSize/farm1_381_20103802766_2b1b59409f_b.jpg,image_natural,0.5,0.2,0.0,-0.4,0.2,0.2,0.0,-0.6,0.0,0.2,0.0,0.0
AADB/datasetImages_originalSize/farm1_290_20261690535_b82eba4b4d_b.jpg,image_natural,0.6,-0.2,-0.2,0.0,0.4,0.0,0.0,1.0,0.0,0.4,0.0,0.8
AADB/datasetImages_originalSize/farm1_365_20081778936_33b287a51c_b.jpg,image_natural,0.35,0.0,0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,-0.4,0.0,-0.6
AADB/datasetImages_originalSize/farm1_445_20207554671_87da619c5a_b.jpg,image_natural,0.3,0.0,0.2,-0.4,0.0,-0.6,0.0,0.2,0.0,0.0,0.0,-0.6
AADB/datasetImages_originalSize/farm1_353_20175606412_799d6f040d_b.jpg,image_natural,0.6,0.0,0.4,0.6,0.4,0.2,0.0,0.6,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_299_20160068675_466dcdf24d_b.jpg,image_natural,0.5,0.0,0.2,1.0,0.0,-0.2,0.0,-0.2,0.0,-0.2,0.0,0.4
AADB/datasetImages_originalSize/farm1_448_19362820414_8280ea5a19_b.jpg,image_natural,0.6,0.0,0.2,0.6,0.6,0.0,0.0,0.6,0.0,-0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_384_20073596950_df42fbb98e_b.jpg,image_natural,0.5,0.0,0.4,0.6,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2
AADB/datasetImages_originalSize/farm1_395_19542433873_8b3ca613b5_b.jpg,image_natural,0.55,0.0,0.6,0.2,0.0,0.2,0.0,0.2,0.0,0.4,0.2,-0.6
AADB/datasetImages_originalSize/farm1_390_19571551214_c1fabef2b1_b.jpg,image_natural,0.75,0.4,0.6,1.0,0.0,0.2,0.0,0.8,0.0,0.0,0.2,-0.2
AADB/datasetImages_originalSize/farm1_268_20132002186_17a7dc2538_b.jpg,image_natural,0.75,0.0,0.2,1.0,0.6,0.4,0.0,0.2,0.0,0.0,0.0,0.2
AADB/datasetImages_originalSize/farm1_475_20004193049_371e0f53dc_b.jpg,image_natural,0.15,0.0,0.0,-0.8,-0.2,-0.2,-0.6,-0.8,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_286_20199583031_a58dcd9782_b.jpg,image_natural,0.7,0.2,0.8,0.0,0.0,0.2,0.0,0.4,0.0,0.4,0.0,0.0
AADB/datasetImages_originalSize/farm1_259_19643600673_710cf1eafb_b.jpg,image_natural,0.25,0.0,0.0,-0.2,-0.2,-0.2,0.0,-1.0,0.2,-0.2,0.0,-0.4
AADB/datasetImages_originalSize/farm1_416_20019276019_6f5b3d50b1_b.jpg,image_natural,0.55,0.0,0.4,0.6,0.0,0.0,0.0,0.2,0.0,-0.2,0.0,0.4
AADB/datasetImages_originalSize/farm1_394_19470551214_1f30a049b2_b.jpg,image_natural,0.3,-0.2,0.2,-0.4,0.0,-0.6,0.0,-0.4,0.0,0.2,0.0,-0.4
AADB/datasetImages_originalSize/farm1_270_20111713921_2970f39a24_b.jpg,image_natural,0.65,0.0,-0.2,1.0,0.0,0.8,0.0,0.6,0.0,0.0,0.0,0.4
AADB/datasetImages_originalSize/farm1_378_20134503236_54a75d14c9_b.jpg,image_natural,0.6,0.0,0.4,0.8,0.0,0.2,-0.2,0.6,0.0,0.0,0.0,0.2
AADB/datasetImages_originalSize/farm1_273_20096546201_f3e73838fc_b.jpg,image_natural,0.5,-0.2,0.2,0.0,0.2,-0.2,0.0,0.8,0.0,0.2,0.2,-0.2
AADB/datasetImages_originalSize/farm1_392_20187795871_d84e931d14_b.jpg,image_natural,0.55,0.6,0.8,0.6,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_408_20059892462_ccff16a529_b.jpg,image_natural,0.5,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_297_20328885035_e445aec9f8_b.jpg,image_natural,0.75,0.2,0.0,0.4,0.8,0.4,0.0,0.8,0.0,0.0,0.0,0.4
AADB/datasetImages_originalSize/farm1_495_20113169865_e02c6b5e16_b.jpg,image_natural,0.55,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.2,0.2,0.2
AADB/datasetImages_originalSize/farm1_321_20001888040_4438e3a455_b.jpg,image_natural,0.75,0.4,0.2,1.0,0.0,0.2,0.0,0.6,0.0,0.2,0.0,-0.4
AADB/datasetImages_originalSize/farm1_313_20086328878_7ff4102e06_b.jpg,image_natural,0.5,0.0,0.4,0.4,0.0,-0.4,0.0,0.0,0.0,0.0,0.2,-0.4
AADB/datasetImages_originalSize/farm1_381_19511326704_8417b4d891_b.jpg,image_natural,0.0,0.0,-0.4,-0.4,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_460_20086881028_1aff06e8fc_b.jpg,image_natural,0.4,0.4,0.4,-0.2,0.0,-0.6,0.0,0.0,0.2,-0.2,0.2,-0.2
AADB/datasetImages_originalSize/farm1_391_19973874609_8cced3d30b_b.jpg,image_natural,0.25,0.0,-0.2,0.2,-0.2,-0.8,0.0,0.0,0.0,0.0,0.0,-0.6
AADB/datasetImages_originalSize/farm1_294_20082047615_cfe9e9f293_b.jpg,image_natural,0.5,0.2,0.0,0.4,-0.4,-0.4,-0.2,0.0,0.0,-0.2,0.0,-0.8
AADB/datasetImages_originalSize/farm1_264_20308052586_6188409cf1_b.jpg,image_natural,0.65,0.0,0.8,0.2,0.0,0.6,0.0,0.2,0.2,0.0,0.0,0.2
AADB/datasetImages_originalSize/farm1_369_20192429015_9bcfd50342_b.jpg,image_natural,0.5,0.0,0.4,0.2,-0.2,0.2,0.0,-0.2,0.4,-0.2,0.0,0.4
AADB/datasetImages_originalSize/farm4_3745_20098558972_599c641b8b_b.jpg,image_natural,0.65,0.2,0.8,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_363_20256955802_109af5e5b1_b.jpg,image_natural,0.6,0.0,0.0,1.0,0.6,0.4,0.0,0.4,0.0,-0.2,0.0,0.2
AADB/datasetImages_originalSize/farm4_3691_19705278694_67ceed42ca_b.jpg,image_natural,0.75,0.2,0.4,0.6,0.8,0.4,0.0,1.0,0.0,0.2,0.0,0.4
AADB/datasetImages_originalSize/farm1_336_20148514342_084f0905b2_b.jpg,image_natural,0.7,0.0,0.2,0.6,0.0,-0.2,0.0,0.4,0.0,0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_274_20184844792_5a3b9faa1b_b.jpg,image_natural,0.5,0.2,0.2,0.4,0.0,-0.2,0.0,0.0,0.0,-0.2,0.0,-0.2
AADB/datasetImages_originalSize/farm1_317_20159489666_0cf1763913_b.jpg,image_natural,0.7,0.2,1.0,0.4,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_500_20206798225_8db9e3fd59_b.jpg,image_natural,0.75,0.4,0.2,0.4,0.0,0.6,0.0,-0.2,0.0,0.4,0.0,0.6
AADB/datasetImages_originalSize/farm1_288_20075936271_b1d730b31d_b.jpg,image_natural,0.25,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.2,-0.2
AADB/datasetImages_originalSize/farm1_317_20194106095_3ba467ff14_b.jpg,image_natural,0.3,0.0,0.4,-0.4,-0.2,0.0,0.0,-0.6,0.0,0.0,0.0,-0.2
AADB/datasetImages_originalSize/farm1_292_19811229479_dc80f5b2ab_b.jpg,image_natural,0.8,0.6,0.4,1.0,0.0,0.4,0.0,-0.2,0.0,-0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_316_20152007802_0bce05bf7b_b.jpg,image_natural,0.3,-0.2,0.2,0.6,-0.4,-0.6,0.0,-0.6,0.0,-0.2,0.0,-0.4
AADB/datasetImages_originalSize/farm1_440_19975341800_45ac5b2e94_b.jpg,image_natural,0.6,0.2,0.8,0.2,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_277_20171850166_5867f28bbd_b.jpg,image_natural,0.6,0.0,0.4,1.0,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_335_20088242561_fa988187a6_b.jpg,image_natural,0.5,0.2,0.4,0.0,0.0,0.4,0.0,-0.4,0.2,0.0,0.0,-0.4
AADB/datasetImages_originalSize/farm1_385_20180558255_424dd08191_b.jpg,image_natural,0.55,0.2,0.4,0.4,0.0,0.6,0.0,-0.6,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_475_20270881975_43418ae6e3_b.jpg,image_natural,0.65,0.0,0.2,0.6,0.4,0.2,0.0,0.8,0.0,0.0,0.0,-0.4
AADB/datasetImages_originalSize/farm1_271_19657279994_7308efc2b5_b.jpg,image_natural,0.5,0.0,0.4,0.0,0.0,0.0,0.0,-0.4,0.0,0.2,0.0,0.0
AADB/datasetImages_originalSize/farm1_324_20266984582_048fab1367_b.jpg,image_natural,0.35,-0.2,0.2,-0.2,-0.6,-0.6,-0.2,-0.2,0.0,0.0,0.0,0.4
AADB/datasetImages_originalSize/farm1_372_20016332258_7ea8f2a6ab_b.jpg,image_natural,0.05,0.0,0.0,-0.8,-0.4,-0.4,-0.4,-0.6,0.0,0.0,0.0,-0.4
AADB/datasetImages_originalSize/farm1_282_19641298604_6fd7446971_b.jpg,image_natural,0.6,0.0,0.2,0.4,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.4
AADB/datasetImages_originalSize/farm1_373_19506027064_4427338ac4_b.jpg,image_natural,0.55,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,-0.2,0.0,0.6
AADB/datasetImages_originalSize/farm1_351_19807597039_03808623d0_b.jpg,image_natural,0.45,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-0.4
AADB/datasetImages_originalSize/farm1_337_20148686056_c777e181de_b.jpg,image_natural,0.5,-0.2,0.2,0.2,-0.2,0.0,0.0,-0.6,0.0,-0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_460_20020756170_cafc54f5cd_b.jpg,image_natural,0.458,0.0,0.0,0.333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.167
AADB/datasetImages_originalSize/farm1_312_19452139034_9eb066db07_b.jpg,image_natural,0.4,0.0,0.4,-0.2,-0.2,-0.2,0.0,-0.4,0.0,0.0,0.0,-0.2
AADB/datasetImages_originalSize/farm1_324_20058060732_6da39cf36c_b.jpg,image_natural,0.25,0.4,-0.2,-1.0,0.0,-0.6,0.0,-0.6,0.0,-0.2,0.0,0.2
AADB/datasetImages_originalSize/farm4_3777_19540746254_0cd3ef34e6_b.jpg,image_natural,0.4,-0.4,0.0,-0.6,0.0,0.2,0.0,-0.4,0.0,0.2,0.0,0.4
AADB/datasetImages_originalSize/farm4_3676_19985383022_1dc2681712_b.jpg,image_natural,0.1,-0.2,0.0,-0.8,-0.8,-0.2,-0.4,-1.0,0.2,-0.2,0.0,0.0
AADB/datasetImages_originalSize/farm1_274_20277317341_06662d9a6c_b.jpg,image_natural,0.55,0.0,0.6,0.6,0.0,-0.2,-0.2,0.4,0.0,0.0,0.0,-0.2
AADB/datasetImages_originalSize/farm1_283_19990372578_05c2d4b175_b.jpg,image_natural,0.8,0.2,0.4,0.6,0.6,0.0,0.0,0.8,0.0,0.2,0.0,-0.4
AADB/datasetImages_originalSize/farm1_365_20095758742_febd59533c_b.jpg,image_natural,0.3,0.2,0.0,0.2,0.0,-0.6,0.0,-0.4,0.0,-0.4,0.0,-0.8
AADB/datasetImages_originalSize/farm1_297_19939253928_85c4f6575c_b.jpg,image_natural,0.55,0.0,-0.2,0.2,0.0,0.2,0.0,0.2,0.0,-0.6,0.0,0.4
AADB/datasetImages_originalSize/farm4_3831_20136313136_33be15384b_b.jpg,image_natural,0.7,-0.2,0.8,1.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.2
AADB/datasetImages_originalSize/farm1_496_20200814995_0f38be6a60_b.jpg,image_natural,0.6,0.0,0.2,0.8,0.4,0.0,0.0,0.6,0.0,0.0,0.0,-0.6
AADB/datasetImages_originalSize/farm1_278_19930451918_7361c5b595_b.jpg,image_natural,0.55,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_282_20081796720_0aff4122a5_b.jpg,image_natural,0.85,0.2,0.6,1.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.2
AADB/datasetImages_originalSize/farm1_266_20088067079_2ae6acd435_b.jpg,image_natural,0.8,0.2,0.2,0.8,0.8,0.2,0.0,0.2,0.0,0.0,0.0,0.2
AADB/datasetImages_originalSize/farm1_359_20276144005_6a7418a7cc_b.jpg,image_natural,0.45,0.2,-0.2,0.2,0.2,0.4,0.0,0.8,0.0,-0.6,0.0,0.2
AADB/datasetImages_originalSize/farm1_304_19980131318_7e90a0ac1d_b.jpg,image_natural,0.5,-0.6,0.4,1.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,-0.2
AADB/datasetImages_originalSize/farm1_371_20160220445_822e4d7a99_b.jpg,image_natural,0.6,0.0,0.2,0.8,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.2
AADB/datasetImages_originalSize/farm1_521_20268807391_d5b19813d4_b.jpg,image_natural,0.55,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,-0.4
AADB/datasetImages_originalSize/farm1_457_20180050582_5976e23885_b.jpg,image_natural,0.65,0.3,0.3,0.7,0.0,-0.2,0.2,-0.5,0.0,0.1,0.1,0.5
AADB/datasetImages_originalSize/farm1_395_20156535196_d76b71f735_b.jpg,image_natural,0.4,0.0,0.0,-0.6,-0.2,-0.2,0.0,0.0,0.0,-0.6,0.4,-0.4
AADB/datasetImages_originalSize/farm1_515_19943342330_edba8410fc_b.jpg,image_natural,0.75,-0.2,0.0,0.6,0.8,0.2,0.0,0.4,0.0,0.2,0.0,0.4
AADB/datasetImages_originalSize/farm1_446_20181936681_104bb6e7f4_b.jpg,image_natural,0.6,0.0,0.4,0.4,0.0,0.4,0.0,-0.4,0.4,0.0,0.0,0.4
